ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
4689,21,21275.68818773929,0.09647762216829722,1,799,10813,1618,11632
4690,70,20257.368029742567,0.1318518962655263,0,26,0,0,-26
4691,21,28510.68339291224,0.18508637604684494,1,985,5827,1422,6264
4692,36,46325.58813821005,0.09239436283250967,1,208,7511,1657,8960
4693,32,22919.7703489563,0.38941619133582056,0,191,0,0,-191
4694,68,25846.588023231994,0.22310006992988413,0,423,0,0,-423
4695,37,21233.396187751394,0.05554379886949142,1,219,8566,1782,10129
4696,24,21188.147748228792,0.18054197759518678,1,752,7033,1391,7672
4697,35,29468.11113466371,0.05773948659108469,1,230,15196,1445,16411
4698,45,28110.719409550864,0.18465938088554706,1,1326,7395,1347,7416
4699,43,25137.598067212377,0.005817520198557601,0,29,0,0,-29
4700,52,21008.544095314875,0.0788834729654711,1,157,5319,1621,6783
4701,27,25581.822892912056,0.12231987129106113,1,74,13120,2566,15612
4702,41,33023.083471497026,0.46038999951199144,0,63,0,0,-63
4703,41,20416.725889162706,0.2126438237077748,0,5,0,0,-5
4704,36,21344.47924577977,0.036248591920285934,1,184,5435,2240,7491
4705,19,29795.97955925245,0.5352249385159945,0,70,0,0,-70
4706,48,25272.487787556285,0.1356129058863127,1,80,15049,3351,18320
4707,53,22583.539733236274,0.10447203968705696,1,398,12400,1887,13889
4708,37,25421.29783757265,0.061539326259807535,1,750,5457,1581,6288
4709,46,24670.10309262784,0.0511084318371642,1,1343,5855,1957,6469
4710,20,20473.64361878369,0.06654391596351683,1,795,7597,1414,8216
4711,45,23832.324775385772,0.00704965627467131,0,19,0,0,-19
4712,55,77716.94083133902,0.207263813248467,1,900,14277,2532,15909
4713,21,39574.24038151304,0.050081009206553145,1,13,8731,3906,12624
4714,27,22227.454242763844,0.17997865179961386,0,9,0,0,-9
4715,29,20997.684647642644,0.03383884098339365,1,1987,22280,1558,21851
4716,70,21852.59373338958,0.19681012350991364,1,260,10465,2280,12485
4717,24,31304.776196925864,0.24934967334473696,1,278,5875,2294,7891
4718,23,27989.786709328466,0.2577902464191509,1,30,7942,1440,9352
4719,28,28208.382855044423,0.12721668633128505,1,681,27673,1418,28410
4720,38,36233.326990309564,0.19081724226867716,0,124,0,0,-124
4721,34,21854.835737764763,0.24058050719317073,0,42,0,0,-42
4722,20,20340.305588525363,0.12580054290243078,1,563,10093,2206,11736
4723,36,21119.987981099828,0.1630687795239525,1,775,7443,2104,8772
4724,39,25056.247003930675,0.16355115295043626,1,503,7120,1411,8028
4725,55,20323.011364204332,0.08176655749678664,0,24,0,0,-24
4726,28,29003.356052902644,0.03792813276185985,1,785,16345,2093,17653
4727,52,24581.437238999843,0.08202717847235445,1,76,9515,1430,10869
4728,24,32490.151346709114,0.32422993652991533,1,228,5253,2525,7550
4729,53,23837.46369133323,0.25719549325263197,1,858,8956,2055,10153
4730,57,23328.345287435463,0.054343589424146965,1,27,33483,1574,35030
4731,45,31443.509600520774,0.1917027018641078,1,52,10058,1392,11398
4732,19,20956.3893269905,0.23894502360641623,1,418,10776,2350,12708
4733,39,24581.73772894453,0.10396470162984507,1,411,7589,1588,8766
4734,47,20209.193326147266,0.03221037949685956,1,173,7189,1668,8684
4735,29,21002.44617268801,0.1861535010626794,1,741,5361,1773,6393
4736,18,20473.901282902534,0.021878676971711617,0,129,0,0,-129
4737,52,25975.255536200526,0.011595393635400799,1,444,7855,1546,8957
4738,54,26159.952019393084,0.04450238148106402,1,337,10072,1463,11198
4739,23,21686.610951891835,0.12936402837706645,1,652,8239,3949,11536
4740,54,26854.422877155164,0.19868519834050538,1,588,6497,1415,7324
4741,26,22166.810020688197,0.1803588317807306,1,339,5357,1931,6949
4742,59,22385.527929360534,0.24083271771444556,1,520,8470,1996,9946
4743,75,22728.90098942539,0.02101991010026243,0,4,0,0,-4
4744,72,30414.470323144997,0.061780779718205205,1,409,7158,1628,8377
4745,19,21086.562719271005,0.559653418602259,0,41,0,0,-41
4746,18,42089.577607313455,0.12014990910841442,1,96,7590,1976,9470
4747,24,21902.393921780764,0.012979173523671002,0,6,0,0,-6
4748,26,38705.645993294645,0.01450017189804732,1,1921,10888,1842,10809
4749,30,23428.128942183474,0.1442348504944797,1,108,6777,1487,8156
4750,20,21447.593414745883,0.3490532799637417,1,983,6076,1657,6750
4751,19,21929.851057596938,0.06004153107097368,1,481,8566,1561,9646
4752,52,25476.43428795431,0.28446314911976744,1,548,5261,1456,6169
4753,18,24730.50719205072,0.017245232590713422,1,190,15555,4967,20332
4754,40,42261.93546689375,0.20781764556297083,0,15,0,0,-15
4755,28,25737.505392942177,0.16651221019644422,0,116,0,0,-116
4756,55,29123.672040752183,0.06623464110451063,1,53,6372,3020,9339
4757,39,28592.071604719225,0.06275621028328326,0,5,0,0,-5
4758,59,20201.524162787115,0.09557262182038685,1,255,8118,1673,9536
4759,73,33654.8000135587,0.36052275798823,0,47,0,0,-47
4760,30,22398.63107946888,0.01373604534325715,0,247,0,0,-247
4761,30,24897.451484847952,0.2829273729868337,0,89,0,0,-89
4762,30,34222.489573051724,0.2933040152103601,1,2498,14456,2273,14231
4763,74,31761.953942532287,0.17519674511998531,0,13,0,0,-13
4764,46,20646.60092714257,0.37244962430870876,0,112,0,0,-112
4765,42,28762.185248988957,0.18540524647199047,1,356,7083,1966,8693
4766,54,21049.508081350785,0.06533156252802516,1,1592,6018,1936,6362
4767,57,26935.643812800976,0.015563548264607131,1,151,5511,1497,6857
4768,27,20407.60986207512,0.06832746013997078,0,55,0,0,-55
4769,23,62159.676612977964,0.0999397855625901,1,25,7619,1485,9079
4770,44,54195.45979372084,0.2925190288262142,1,2543,6655,2460,6572
4771,18,22269.595818681257,0.21694237621320028,0,26,0,0,-26
4772,44,22360.650043705657,0.12721290948155953,0,23,0,0,-23
4773,46,23830.087213439634,0.2336233513126023,1,41,9001,3751,12711
4774,53,23662.184292448543,0.18043370729998381,1,62,7624,1711,9273
4775,24,20663.661527081178,0.012952074642344432,1,380,22322,1372,23314
4776,34,21428.43954940091,0.1856210922878206,0,3,0,0,-3
4777,52,31013.70693083928,0.2673549746001636,1,80,5253,3390,8563
4778,63,20988.22913530347,0.21638554819242745,1,522,7794,1896,9168
4779,30,20523.010997891564,0.10851126362788638,0,46,0,0,-46
4780,26,23717.16468987331,0.006727204562299437,1,284,5260,2371,7347
4781,49,29088.636428748152,0.04271623254231717,1,1252,6888,1405,7041
4782,66,25859.226310129983,0.0789367044542418,0,122,0,0,-122
4783,54,21482.851086213264,0.12607020869844981,1,878,6173,1754,7049
4784,62,43561.87042908431,0.06970885141410932,1,959,5610,1363,6014
4785,31,20551.275671587748,0.20680430057045046,0,31,0,0,-31
4786,29,28041.323577783493,0.014370430875637977,0,45,0,0,-45
4787,31,21746.42865460954,0.12659476402936262,1,311,32197,1851,33737
4788,66,21530.545908383763,0.1709322584221408,1,104,8859,3255,12010
4789,21,20014.896798682606,0.12375468336572754,0,58,0,0,-58
4790,44,31291.28234633189,0.08074193934979926,1,113,16181,1831,17899
4791,66,43887.61483801553,0.022363249368762002,1,278,9581,1885,11188
4792,59,43155.55508704075,0.03437836152807419,1,795,17238,2175,18618
4793,18,22987.22960457644,0.11274980673511763,0,15,0,0,-15
4794,23,22153.85469878087,0.0033335774818089563,0,71,0,0,-71
4795,39,22631.96629903989,0.22282581778935,1,1194,22552,1630,22988
4796,28,29173.666243743963,0.1164164605308237,1,55,7874,1946,9765
4797,20,25097.75343303344,0.19554808649710081,1,1386,5368,3063,7045
4798,40,38371.18685675723,0.08391499467420518,0,66,0,0,-66
4799,23,30373.392104844243,0.0028163613632564487,1,87,13591,1410,14914
4800,22,49186.262960379965,0.15403558543997445,1,133,13917,1903,15687
4801,26,22303.202103565312,0.07651518763215508,1,65,5626,1637,7198
4802,21,24056.14889803576,0.08416363908629224,1,434,29368,3208,32142
4803,71,21963.316637951357,0.16903051783601958,0,71,0,0,-71
4804,20,24074.88597499016,0.14288176042416745,1,247,6952,1402,8107
4805,27,20678.552382672777,0.0867769296406341,0,9,0,0,-9
4806,25,38738.633091425494,0.07192978694138186,1,226,8058,1444,9276
4807,47,24240.74692162645,0.3049376471541716,0,96,0,0,-96
4808,26,22637.321663244005,0.027646672782314412,1,127,7167,1448,8488
4809,43,32993.42983665943,0.3115040457775191,1,329,14890,1990,16551
4810,65,23266.468964267784,0.040603516413538494,1,206,12579,3905,16278
4811,24,20723.524195826125,0.14455509501668493,1,212,6194,1511,7493
4812,33,28298.136257715913,0.12914325413103053,0,73,0,0,-73
4813,72,38376.11706398912,0.19199034587915026,1,510,6458,1358,7306
4814,61,22800.408039693604,0.045517192117669504,0,165,0,0,-165
4815,42,32189.470431290298,0.2583832455471513,1,337,5314,1401,6378
4816,62,26561.232922720425,0.3491555520865781,0,81,0,0,-81
4817,22,56484.427874199624,0.0830199417570929,1,112,7988,6746,14622
4818,29,21461.189263589782,0.5809317563030469,1,180,10505,4553,14878
4819,27,25859.052182882668,0.013933633946645494,1,651,5530,2267,7146
4820,65,21815.922500099823,0.41147576089212207,0,23,0,0,-23
4821,28,30862.74633453558,0.0023148839785350514,1,76,5259,1624,6807
4822,33,24585.766875427216,0.22950346845115685,1,41,14140,1629,15728
4823,18,21086.725422878688,0.006265334993649713,0,36,0,0,-36
4824,48,21521.43725762908,0.0188602538756718,1,322,13493,1915,15086
4825,42,22848.28416541304,0.02128480496118826,1,392,10047,1729,11384
4826,73,21594.415001914294,0.1608456138123,1,55,17651,1723,19319
4827,66,23769.40550587743,0.4490382751348453,1,61,5404,1379,6722
4828,19,21434.654193460476,0.27421367806809144,1,576,5856,1347,6627
4829,20,25140.65095247006,0.020781514483610035,0,44,0,0,-44
4830,53,20707.389371065005,0.017374098215251422,1,1359,7050,1344,7035
4831,44,23766.953401474228,0.29154680539881145,1,462,6195,2422,8155
4832,21,21377.444186730667,0.1178276756026742,0,83,0,0,-83
4833,67,24396.751706558054,0.15457638732177115,1,882,16645,1684,17447
4834,45,29302.88114663877,0.07234480249178775,1,155,9559,1633,11037
4835,52,32522.009049830842,0.17327386156112548,0,39,0,0,-39
4836,48,36996.8223951876,0.23474931104122582,1,576,5261,3125,7810
4837,42,24740.384997733847,0.09721240393783004,1,682,9931,3320,12569
4838,31,20636.468711668545,0.11120193198480675,1,1440,10194,1557,10311
4839,75,32867.78071614221,0.06322039789877887,0,182,0,0,-182
4840,72,21098.74084465763,0.04309473590393911,1,401,8200,1939,9738
4841,52,26964.409292717814,0.05884024231481087,1,615,9441,1874,10700
4842,19,27714.174516208142,0.18206193640129434,1,1254,24340,2876,25962
4843,29,20390.648266377226,0.15149498266143507,1,95,12286,1846,14037
4844,32,20538.132336785475,0.1797589136308484,1,1460,9072,1630,9242
4845,47,20210.859672711293,0.051608113444359525,1,390,5936,1661,7207
4846,30,20007.042204222293,0.045978986053189924,1,835,8741,1448,9354
4847,43,22455.559255677348,0.18703079708659825,0,39,0,0,-39
4848,66,23263.24781535689,0.19762996188745835,0,8,0,0,-8
4849,26,21604.14002985355,0.04739424430641073,1,101,7596,1551,9046
4850,22,69663.50252917681,0.15423562937643215,1,60,6616,2113,8669
4851,44,53610.403953611814,0.11635270714732138,1,155,5398,4693,9936
4852,73,42017.890995776295,0.08318175095331395,0,164,0,0,-164
4853,66,33402.378687660355,0.08529304514030346,0,5,0,0,-5
4854,57,20243.682597728188,0.022430467705420322,0,6,0,0,-6
4855,22,21983.38588874519,0.019665634859985546,0,92,0,0,-92
4856,23,21915.394227535184,0.09062934523779335,1,387,26153,1418,27184
4857,27,21179.854853565128,0.04399978632576951,1,1070,5268,1500,5698
4858,30,26677.428189548937,0.18664200836651382,1,784,6803,1893,7912
4859,63,21857.8655053402,0.06394707695831339,0,0,0,0,0
4860,60,20653.065407178885,0.15530449456352208,1,129,6170,1794,7835
4861,54,23354.78061043516,0.11794613914866509,1,584,5274,1551,6241
4862,20,48043.11156841087,0.017665963573837717,1,373,7423,2466,9516
4863,35,22505.102825816037,0.08844859707490539,0,33,0,0,-33
4864,32,25446.08587789101,0.05906410386747887,1,448,5355,1465,6372
4865,35,21926.74951306212,0.019711404030379017,1,20,8771,1343,10094
4866,74,38254.28430016935,0.03139988420244789,1,646,10418,2259,12031
4867,24,21380.07020203086,0.048471089813632774,1,78,5442,1461,6825
4868,20,34517.24038951956,0.10313496445014327,0,78,0,0,-78
4869,70,31738.85047286987,0.226395714606518,1,854,7245,1741,8132
4870,70,39681.908287793376,0.07596405455529581,1,76,17042,2423,19389
4871,30,37147.842927278376,0.007929494827664469,1,92,12376,1494,13778
4872,20,28295.160527234588,0.27001425023842385,0,84,0,0,-84
4873,65,26997.59132995709,0.10849506890858962,1,452,12768,1523,13839
4874,27,24761.011538512415,0.014227712054436152,1,830,7866,1815,8851
4875,38,62117.93414612024,0.2677602068028869,1,196,18462,1907,20173
4876,49,20945.43045619474,0.03469119539696245,1,382,5604,1488,6710
4877,28,33676.024019369645,0.037975677606410435,1,683,13478,1478,14273
4878,74,20423.819475561773,0.042991894319940924,1,327,20674,1411,21758
4879,70,22482.561022467584,0.18188573380338563,1,114,7160,1370,8416
4880,29,63189.378858193726,0.09516613756553108,0,22,0,0,-22
4881,24,23311.983843710703,0.05834744759294828,1,189,5298,1427,6536
4882,27,21901.827143648177,0.2607670834384395,1,69,10967,2297,13195
4883,20,22792.160810852907,0.013125388110034416,0,56,0,0,-56
4884,24,29720.17308629566,0.12539285440734155,1,157,11709,1689,13241
4885,20,33502.96326608338,0.029206360471072182,1,2003,9708,1748,9453
4886,35,20487.65000530251,0.5323457880629402,1,28,5507,1908,7387
4887,45,23313.553598971692,0.034105986059396076,1,198,5247,1420,6469
4888,38,22979.844994681673,0.28936251387006867,1,210,5631,1647,7068
4889,27,33361.80100663573,0.039957629650014925,0,146,0,0,-146
4890,27,20582.989028820986,0.06694537444907703,1,738,12022,1349,12633
4891,59,28439.748777458994,0.10223225555110717,1,301,6816,2022,8537
4892,58,32692.405446074885,0.01979178409457059,1,132,5377,2642,7887
4893,45,27217.76958944894,0.11159085529480274,0,97,0,0,-97
4894,64,26979.020056640227,0.026342198445546812,0,2,0,0,-2
4895,20,22213.19317154224,0.3665204348672931,0,22,0,0,-22
4896,72,21237.61269197848,0.33521279945611226,1,1036,5856,3163,7983
4897,27,20584.61321736512,0.036872662959721796,0,12,0,0,-12
4898,47,63703.790087648274,0.012666545295023349,1,631,7075,2243,8687
4899,60,20447.538443444537,0.2113840748311515,1,365,6164,1389,7188
4900,27,20604.00690709936,0.07370379522436481,0,7,0,0,-7
4901,22,79129.71650545606,0.08134445019075812,1,1078,8197,2027,9146
4902,58,23395.186963707136,0.040651166976656196,1,806,6668,1381,7243
4903,22,22812.233481838055,0.2776289009733471,1,677,5497,1688,6508
4904,19,23474.444841538418,0.26638230376537586,0,46,0,0,-46
4905,39,21589.739204920712,0.013092075417916274,1,535,5321,1488,6274
4906,27,32249.010878572783,0.0460077636526091,1,227,6326,1373,7472
4907,51,22940.091384087867,0.0020121916556131696,0,30,0,0,-30
4908,21,23342.48640915769,0.03211987418047536,0,83,0,0,-83
4909,18,51379.055960582315,0.05328781693048631,1,424,6982,2102,8660
4910,64,27051.08672902852,0.2724687044111642,1,140,7878,1495,9233
4911,32,27200.350025772077,0.0644394846421206,1,516,9047,1509,10040
4912,53,20238.81667663568,0.452825754758024,0,135,0,0,-135
4913,27,43396.31482503613,0.34198795220017114,0,1,0,0,-1
4914,33,35116.38035567541,0.03492922830488693,1,537,10737,1426,11626
4915,35,23324.60198305062,0.19549387028170115,1,558,8133,1546,9121
4916,19,20775.91072540806,0.01081237567596496,0,157,0,0,-157
4917,27,23188.73073091306,0.07905647640350404,1,1386,17748,2484,18846
4918,66,37628.27283892125,0.1290176866827299,1,659,19175,3757,22273
4919,18,22346.729147584665,0.09574199065054928,0,135,0,0,-135
4920,47,29121.002271970116,0.002202813335934932,1,130,17689,1425,18984
4921,21,24025.995279926028,0.18286347136054584,1,1199,5258,1441,5500
4922,35,20727.07120585621,0.1610107548226746,1,55,6344,4073,10362
4923,51,25444.814704589764,0.22595814893576574,0,84,0,0,-84
4924,61,21094.335987015147,0.07692006791768452,0,53,0,0,-53
4925,46,64977.91702595837,0.08404762645307484,1,947,12947,1514,13514
4926,18,23168.38142245259,0.2175205161300374,1,590,13484,1488,14382
4927,28,28681.693617930105,0.0247382062084773,1,2246,8286,4061,10101
4928,21,30712.7132600315,0.05888788274541529,1,383,15965,1680,17262
4929,24,24349.399731863403,0.15948363976731197,1,1177,13255,1467,13545
4930,26,20247.954422921783,0.011675032079986537,1,620,45999,1825,47204
4931,66,46352.187909706794,0.03313401837587896,1,429,5904,1337,6812
4932,22,24248.268492154253,0.2114552824583807,1,705,5567,1697,6559
4933,39,32201.8545678106,0.26980773203643327,0,8,0,0,-8
4934,26,33289.20495207527,0.030513092228896227,1,441,6582,2134,8275
4935,30,21562.84190985578,0.27175885588679655,1,82,5903,3512,9333
4936,47,37067.75371816411,0.12150678017566419,0,52,0,0,-52
4937,73,32610.90002340661,0.1253464616211707,1,173,8437,1814,10078
4938,28,29419.34401759309,0.038268100017178446,1,919,9742,4376,13199
4939,49,20356.597359986114,0.22361521234967638,1,62,5631,1401,6970
4940,72,38386.79838165185,0.10479642999222047,1,74,7329,7115,14370
4941,43,43678.607363606876,0.010923501225440004,1,702,5733,1556,6587
4942,59,26356.85227938975,0.08017382808949018,1,130,6911,2389,9170
4943,66,20441.209887948575,0.012183186871447396,1,737,5633,3385,8281
4944,36,27632.33740206145,0.22750782501678873,1,16,7280,2139,9403
4945,44,23818.85080356786,0.14665454478080778,0,14,0,0,-14
4946,57,23120.571135879112,0.2246076946267669,1,1539,6015,3032,7508
4947,36,24118.480769536858,0.026101761646787035,1,106,5826,1810,7530
4948,48,21061.142252579895,0.1956636789638321,1,786,6712,1376,7302
4949,53,27622.105958695356,0.16799168461931951,1,842,7197,1416,7771
4950,53,23349.710313351086,0.13661190439877904,1,214,6568,1531,7885
4951,46,67700.91489945065,0.33773727508343643,0,92,0,0,-92
4952,72,30740.166829602094,0.007165193140710389,1,253,7211,1390,8348
4953,71,27711.381126741937,0.008325508313595837,1,86,9381,1596,10891
4954,57,41861.59190517271,0.032964513624305275,1,1550,9484,1358,9292
4955,18,20672.705577428635,0.13670003361886882,1,219,6235,2335,8351
4956,56,23393.737963180836,0.01835393243488866,1,51,8649,2201,10799
4957,33,20303.775951578777,0.06554936167031974,1,498,5698,2561,7761
4958,75,20356.727184338124,0.13389588303857536,1,18,6322,1983,8287
4959,26,28891.094228356993,0.06413971178681745,1,410,5710,2161,7461
4960,56,21692.56463273247,0.0007005307662611633,1,1374,6902,1747,7275
4961,69,25552.569843881276,0.2006161743166193,0,71,0,0,-71
4962,28,31646.45291256311,0.13088628710793257,1,648,11586,1532,12470
4963,71,20968.884546605397,0.13159575922803549,1,414,15607,2521,17714
4964,58,24777.66831675679,0.5123039642447922,1,162,6348,1378,7564
4965,18,24259.40873798176,0.12293567900818628,1,678,5918,1644,6884
4966,18,25289.203881427857,0.11511048919041873,1,578,14270,1928,15620
4967,62,21440.558820589296,0.010441203489493544,1,167,263361,2137,265331
4968,23,26073.780268636827,0.5939809240798067,0,33,0,0,-33
4969,37,27471.455746829844,0.13436107731752156,1,697,5883,1682,6868
4970,50,24158.36903792149,0.1597966222180163,1,430,11306,1860,12736
