ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
10401,1,0,3,0,-3
10402,0,0,34,0,-34
10403,1,1,254,2005,1751
10404,0,0,9,0,-9
10405,1,0,34,0,-34
10406,0,0,187,0,-187
10407,1,0,47,0,-47
10408,1,1,905,1408,503
10409,1,1,295,1277,982
10410,1,1,1627,1307,-320
10411,1,0,148,0,-148
10412,0,0,37,0,-37
10413,0,0,26,0,-26
10414,1,0,26,0,-26
10415,0,0,7,0,-7
10416,0,0,5,0,-5
10417,0,0,11,0,-11
10418,0,0,47,0,-47
10419,1,1,188,1880,1692
10420,1,0,16,0,-16
10421,0,0,68,0,-68
10422,1,0,5,0,-5
10423,1,1,340,1484,1144
10424,1,0,51,0,-51
10425,0,0,12,0,-12
10426,1,0,5,0,-5
10427,1,1,341,1301,960
10428,1,1,258,1983,1725
10429,0,0,13,0,-13
10430,0,0,76,0,-76
10431,0,0,11,0,-11
10432,1,0,108,0,-108
10433,1,1,1487,1293,-194
10434,1,0,35,0,-35
10435,0,0,9,0,-9
10436,0,0,17,0,-17
10437,1,0,66,0,-66
10438,1,1,1771,1983,212
10439,0,0,55,0,-55
10440,0,0,14,0,-14
10441,1,1,392,1205,813
10442,0,0,13,0,-13
10443,0,0,0,0,0
10444,0,0,57,0,-57
10445,0,0,84,0,-84
10446,0,0,10,0,-10
10447,0,0,15,0,-15
10448,1,0,29,0,-29
10449,1,0,7,0,-7
10450,1,1,725,1376,651
10451,1,1,151,2835,2684
10452,1,1,493,1259,766
10453,0,0,101,0,-101
10454,0,0,27,0,-27
10455,1,0,29,0,-29
10456,0,0,59,0,-59
10457,1,0,71,0,-71
10458,1,0,51,0,-51
10459,0,0,56,0,-56
10460,1,1,189,1272,1083
10461,0,0,120,0,-120
10462,1,0,5,0,-5
10463,0,0,80,0,-80
10464,1,0,28,0,-28
10465,1,0,31,0,-31
10466,1,1,1228,1244,16
10467,1,1,905,1241,336
10468,1,1,1207,1532,325
10469,0,0,88,0,-88
10470,1,0,9,0,-9
10471,0,0,52,0,-52
10472,1,0,21,0,-21
10473,1,0,48,0,-48
10474,1,0,16,0,-16
10475,1,1,172,1547,1375
10476,0,0,46,0,-46
10477,0,0,12,0,-12
10478,1,0,26,0,-26
10479,0,0,6,0,-6
10480,0,0,195,0,-195
10481,1,0,11,0,-11
10482,1,0,114,0,-114
10483,0,0,2,0,-2
10484,0,0,260,0,-260
10485,1,1,333,1427,1094
10486,0,0,34,0,-34
10487,1,0,21,0,-21
10488,0,0,149,0,-149
10489,0,0,23,0,-23
10490,1,1,797,1815,1018
10491,0,0,99,0,-99
10492,0,0,4,0,-4
10493,0,0,13,0,-13
10494,0,0,7,0,-7
10495,1,0,41,0,-41
10496,0,0,55,0,-55
10497,1,0,91,0,-91
10498,1,1,252,1693,1441
10499,0,0,56,0,-56
10500,0,0,43,0,-43
10501,0,0,40,0,-40
10502,0,0,69,0,-69
10503,0,0,112,0,-112
10504,1,0,31,0,-31
10505,1,1,94,1835,1741
10506,1,1,137,1616,1479
10507,1,0,16,0,-16
10508,0,0,122,0,-122
10509,1,1,409,1265,856
10510,0,0,42,0,-42
10511,1,1,1132,1955,823
10512,0,0,26,0,-26
10513,1,1,441,2302,1861
10514,1,1,135,1916,1781
10515,1,1,59,1491,1432
10516,1,1,17,1791,1774
10517,1,0,255,0,-255
10518,1,0,70,0,-70
10519,0,0,39,0,-39
10520,0,0,44,0,-44
10521,1,1,56,1348,1292
10522,1,0,0,0,0
10523,1,1,146,1484,1338
10524,1,1,314,1607,1293
10525,0,0,72,0,-72
10526,1,0,203,0,-203
10527,1,1,421,1751,1330
10528,1,0,47,0,-47
10529,1,0,35,0,-35
10530,1,1,22,1371,1349
10531,0,0,64,0,-64
10532,1,1,284,1559,1275
10533,0,0,109,0,-109
10534,0,0,8,0,-8
10535,1,1,118,1603,1485
10536,1,0,17,0,-17
10537,1,1,133,2505,2372
10538,0,0,14,0,-14
10539,1,0,13,0,-13
10540,1,0,69,0,-69
10541,1,1,528,1560,1032
10542,1,0,40,0,-40
10543,1,0,1,0,-1
10544,0,0,56,0,-56
10545,1,1,132,1560,1428
10546,1,1,54,3701,3647
10547,0,0,35,0,-35
10548,0,0,37,0,-37
10549,1,1,403,1651,1248
10550,1,1,108,1436,1328
10551,0,0,14,0,-14
10552,1,1,36,4421,4385
10553,0,0,16,0,-16
10554,1,0,62,0,-62
10555,1,0,98,0,-98
10556,1,1,104,1382,1278
10557,1,0,13,0,-13
10558,0,0,54,0,-54
10559,1,1,215,2767,2552
10560,1,1,688,1282,594
10561,1,1,192,1729,1537
10562,1,1,285,1288,1003
10563,1,0,3,0,-3
10564,1,0,19,0,-19
10565,1,1,160,1664,1504
10566,0,0,17,0,-17
10567,0,0,10,0,-10
10568,1,0,22,0,-22
10569,1,1,538,1403,865
10570,1,0,92,0,-92
10571,0,0,40,0,-40
10572,1,1,549,1389,840
10573,1,1,268,1797,1529
10574,0,0,59,0,-59
10575,0,0,16,0,-16
10576,1,1,185,1572,1387
10577,0,0,45,0,-45
10578,0,0,41,0,-41
10579,1,1,150,2272,2122
10580,0,0,11,0,-11
10581,1,0,76,0,-76
10582,1,1,240,1283,1043
10583,0,0,78,0,-78
10584,1,1,298,1832,1534
10585,1,0,15,0,-15
10586,1,0,20,0,-20
10587,0,0,170,0,-170
10588,0,0,9,0,-9
10589,1,0,77,0,-77
10590,0,0,12,0,-12
10591,0,0,139,0,-139
10592,0,0,5,0,-5
10593,1,1,961,2099,1138
10594,0,0,38,0,-38
10595,1,0,16,0,-16
10596,1,0,37,0,-37
10597,0,0,30,0,-30
10598,0,0,17,0,-17
10599,0,0,9,0,-9
10600,1,1,240,1356,1116
10601,0,0,20,0,-20
10602,1,1,640,1315,675
10603,0,0,1,0,-1
10604,1,0,12,0,-12
10605,1,1,465,1498,1033
10606,1,0,25,0,-25
10607,1,1,1035,1545,510
10608,0,0,4,0,-4
10609,1,1,534,1578,1044
10610,1,1,111,1346,1235
10611,1,1,769,1328,559
10612,0,0,87,0,-87
10613,0,0,146,0,-146
10614,1,1,963,1989,1026
10615,1,1,429,1338,909
10616,1,0,89,0,-89
10617,0,0,0,0,0
10618,1,1,1326,1366,40
10619,1,1,182,1254,1072
10620,1,0,3,0,-3
10621,1,1,234,1555,1321
10622,1,0,28,0,-28
10623,0,0,131,0,-131
10624,0,0,19,0,-19
10625,0,0,47,0,-47
10626,1,1,649,1338,689
10627,1,0,14,0,-14
10628,1,1,374,1653,1279
10629,1,0,27,0,-27
10630,1,1,153,1688,1535
10631,0,0,17,0,-17
10632,1,0,15,0,-15
10633,1,1,3537,1351,-2186
10634,1,0,93,0,-93
10635,1,1,128,1247,1119
10636,1,1,402,1331,929
10637,1,1,1245,1216,-29
10638,0,0,36,0,-36
10639,0,0,63,0,-63
10640,1,1,614,1330,716
10641,0,0,120,0,-120
10642,1,0,133,0,-133
10643,1,1,1066,1383,317
10644,1,1,1136,2215,1079
10645,1,0,10,0,-10
10646,1,0,45,0,-45
10647,0,0,100,0,-100
10648,1,1,378,1717,1339
10649,1,1,263,1433,1170
10650,0,0,15,0,-15
10651,1,0,147,0,-147
10652,0,0,3,0,-3
10653,0,0,2,0,-2
10654,0,0,96,0,-96
10655,1,0,61,0,-61
10656,1,0,17,0,-17
10657,1,0,0,0,0
10658,1,0,63,0,-63
10659,0,0,18,0,-18
10660,1,1,1006,1969,963
10661,1,1,512,1393,881
10662,1,1,787,1359,572
10663,1,0,44,0,-44
10664,0,0,23,0,-23
10665,0,0,3,0,-3
10666,0,0,39,0,-39
10667,1,1,237,1565,1328
10668,0,0,133,0,-133
10669,0,0,41,0,-41
10670,1,1,475,2018,1543
10671,1,0,92,0,-92
10672,1,0,21,0,-21
10673,0,0,210,0,-210
10674,0,0,17,0,-17
10675,1,1,33,1333,1300
10676,0,0,175,0,-175
10677,1,1,597,1993,1396
10678,0,0,44,0,-44
10679,0,0,36,0,-36
10680,1,1,577,1467,890
10681,0,0,109,0,-109
10682,0,0,60,0,-60
10683,0,0,13,0,-13
10684,0,0,2,0,-2
10685,0,0,26,0,-26
10686,0,0,46,0,-46
10687,0,0,14,0,-14
10688,0,0,19,0,-19
10689,1,1,488,1370,882
10690,1,0,13,0,-13
10691,0,0,17,0,-17
10692,1,1,1465,1209,-256
10693,1,1,240,1306,1066
10694,1,1,260,1304,1044
10695,1,0,56,0,-56
10696,1,0,4,0,-4
10697,1,0,50,0,-50
10698,1,0,8,0,-8
10699,0,0,152,0,-152
10700,1,1,459,1248,789
10701,1,0,68,0,-68
10702,0,0,153,0,-153
10703,0,0,65,0,-65
10704,0,0,204,0,-204
10705,1,1,145,1846,1701
10706,1,1,269,1288,1019
10707,1,0,87,0,-87
10708,1,0,50,0,-50
10709,1,0,68,0,-68
10710,0,0,48,0,-48
10711,1,0,32,0,-32
10712,1,1,309,1577,1268
10713,0,0,32,0,-32
10714,1,0,8,0,-8
10715,1,1,210,2495,2285
10716,1,0,221,0,-221
10717,1,1,58,1657,1599
10718,1,0,25,0,-25
10719,1,1,398,1742,1344
10720,0,0,27,0,-27
10721,1,1,762,1577,815
10722,1,0,23,0,-23
10723,1,0,126,0,-126
10724,1,1,239,1312,1073
10725,0,0,19,0,-19
10726,0,0,11,0,-11
10727,0,0,24,0,-24
10728,0,0,103,0,-103
10729,1,1,351,1319,968
10730,1,1,151,1361,1210
10731,1,1,1181,1245,64
10732,1,0,17,0,-17
10733,1,1,683,1438,755
10734,1,0,5,0,-5
10735,1,0,63,0,-63
10736,0,0,55,0,-55
10737,1,0,16,0,-16
10738,0,0,41,0,-41
10739,0,0,14,0,-14
10740,1,1,150,1621,1471
10741,0,0,4,0,-4
10742,1,0,90,0,-90
10743,1,0,32,0,-32
10744,1,1,343,1375,1032
10745,1,0,5,0,-5
10746,0,0,11,0,-11
10747,0,0,161,0,-161
10748,0,0,141,0,-141
10749,1,0,84,0,-84
10750,1,0,22,0,-22
10751,1,1,150,1315,1165
10752,1,0,0,0,0
10753,1,0,176,0,-176
10754,0,0,1,0,-1
10755,1,1,1322,1616,294
10756,1,0,133,0,-133
10757,1,1,411,1205,794
10758,0,0,16,0,-16
10759,1,0,119,0,-119
10760,1,1,553,1521,968
10761,0,0,73,0,-73
10762,0,0,73,0,-73
10763,0,0,95,0,-95
10764,0,0,22,0,-22
10765,1,0,65,0,-65
10766,1,0,63,0,-63
10767,1,1,1056,1271,215
10768,1,1,404,1963,1559
10769,0,0,122,0,-122
10770,0,0,79,0,-79
10771,1,1,998,1206,208
10772,0,0,1,0,-1
10773,1,1,116,1703,1587
10774,0,0,112,0,-112
10775,1,0,146,0,-146
10776,1,0,64,0,-64
10777,1,1,280,1211,931
10778,1,0,152,0,-152
10779,1,0,32,0,-32
10780,1,0,20,0,-20
10781,1,1,345,1398,1053
10782,1,1,439,1952,1513
10783,1,0,28,0,-28
10784,0,0,115,0,-115
10785,1,1,787,1583,796
10786,1,0,12,0,-12
10787,1,1,128,1589,1461
10788,0,0,42,0,-42
10789,0,0,75,0,-75
10790,0,0,1,0,-1
10791,0,0,26,0,-26
10792,0,0,8,0,-8
10793,1,0,49,0,-49
10794,1,1,392,1947,1555
10795,1,1,981,1588,607
10796,1,1,1183,1745,562
10797,0,0,252,0,-252
10798,1,1,802,1202,400
10799,1,1,677,1384,707
10800,0,0,95,0,-95
10801,1,1,121,2704,2583
10802,0,0,269,0,-269
10803,1,1,161,1613,1452
10804,1,1,267,1782,1515
10805,1,1,427,1490,1063
10806,1,0,76,0,-76
10807,1,0,7,0,-7
10808,0,0,60,0,-60
10809,1,0,39,0,-39
10810,0,0,8,0,-8
10811,0,0,4,0,-4
10812,0,0,159,0,-159
10813,0,0,67,0,-67
10814,1,1,128,1318,1190
10815,1,0,152,0,-152
10816,0,0,121,0,-121
10817,1,0,36,0,-36
10818,1,0,37,0,-37
10819,1,1,195,1535,1340
10820,1,0,121,0,-121
10821,1,0,52,0,-52
10822,0,0,96,0,-96
10823,1,0,14,0,-14
10824,0,0,4,0,-4
10825,1,0,88,0,-88
10826,1,1,429,1211,782
10827,1,0,1,0,-1
10828,1,0,149,0,-149
10829,1,0,35,0,-35
10830,1,1,1493,1276,-217
10831,1,0,44,0,-44
10832,1,1,263,1360,1097
10833,0,0,27,0,-27
10834,0,0,56,0,-56
10835,1,0,89,0,-89
10836,1,0,33,0,-33
10837,1,0,68,0,-68
10838,1,0,4,0,-4
10839,0,0,37,0,-37
10840,0,0,8,0,-8
10841,0,0,11,0,-11
10842,0,0,30,0,-30
10843,1,1,1448,2296,848
10844,1,1,1576,1319,-257
10845,0,0,93,0,-93
10846,1,1,701,1483,782
10847,0,0,72,0,-72
10848,1,0,5,0,-5
10849,0,0,42,0,-42
10850,1,1,189,1258,1069
10851,1,0,14,0,-14
10852,1,1,727,1261,534
10853,0,0,16,0,-16
10854,0,0,85,0,-85
10855,1,1,1287,1248,-39
10856,0,0,28,0,-28
10857,1,1,679,3609,2930
10858,0,0,57,0,-57
10859,1,0,81,0,-81
10860,1,1,271,1244,973
10861,1,1,123,1448,1325
10862,0,0,120,0,-120
10863,0,0,50,0,-50
10864,0,0,47,0,-47
10865,0,0,45,0,-45
10866,0,0,53,0,-53
10867,1,0,30,0,-30
10868,1,0,15,0,-15
10869,1,0,17,0,-17
10870,0,0,17,0,-17
10871,0,0,71,0,-71
10872,1,0,97,0,-97
10873,1,1,362,1811,1449
10874,1,1,23,1359,1336
10875,1,0,38,0,-38
10876,0,0,80,0,-80
10877,0,0,15,0,-15
10878,1,1,439,1397,958
10879,0,0,231,0,-231
10880,0,0,47,0,-47
10881,1,0,118,0,-118
10882,1,1,768,1206,438
10883,1,1,133,1915,1782
10884,1,0,57,0,-57
10885,1,0,43,0,-43
10886,1,1,901,1261,360
10887,0,0,72,0,-72
10888,0,0,1,0,-1
10889,1,1,1866,4126,2260
10890,1,1,189,1785,1596
10891,0,0,50,0,-50
10892,1,1,721,1441,720
10893,0,0,14,0,-14
10894,1,1,956,1500,544
10895,0,0,10,0,-10
10896,1,1,820,2386,1566
10897,1,1,168,1254,1086
10898,1,0,52,0,-52
10899,1,1,600,1267,667
10900,0,0,7,0,-7
10901,1,1,114,1589,1475
10902,0,0,4,0,-4
10903,1,0,49,0,-49
10904,1,0,75,0,-75
10905,0,0,254,0,-254
10906,0,0,7,0,-7
10907,1,0,17,0,-17
10908,0,0,14,0,-14
10909,1,0,68,0,-68
10910,1,1,510,1431,921
10911,0,0,12,0,-12
10912,0,0,48,0,-48
10913,0,0,2,0,-2
10914,0,0,15,0,-15
10915,1,0,59,0,-59
10916,1,1,130,1396,1266
10917,0,0,122,0,-122
10918,1,0,0,0,0
10919,1,1,934,2087,1153
10920,0,0,6,0,-6
10921,1,1,259,1213,954
10922,0,0,39,0,-39
10923,1,1,699,1681,982
10924,1,1,121,1639,1518
10925,0,0,186,0,-186
10926,0,0,4,0,-4
10927,1,0,27,0,-27
10928,0,0,223,0,-223
10929,0,0,23,0,-23
10930,1,0,33,0,-33
10931,1,1,1754,1297,-457
10932,0,0,8,0,-8
10933,0,0,23,0,-23
10934,1,0,2,0,-2
10935,1,1,302,1412,1110
10936,1,1,737,1720,983
10937,0,0,18,0,-18
10938,0,0,8,0,-8
10939,0,0,8,0,-8
10940,1,0,0,0,0
10941,1,1,794,2036,1242
10942,1,0,7,0,-7
10943,1,1,417,1203,786
10944,0,0,51,0,-51
10945,0,0,12,0,-12
10946,0,0,1,0,-1
10947,0,0,31,0,-31
10948,0,0,68,0,-68
10949,1,0,51,0,-51
10950,1,1,106,1599,1493
10951,1,1,650,1238,588
10952,1,0,24,0,-24
10953,0,0,186,0,-186
10954,1,1,603,1686,1083
10955,1,1,1039,1408,369
10956,1,0,6,0,-6
10957,1,0,83,0,-83
10958,1,0,30,0,-30
10959,1,1,1183,1529,346
10960,1,0,42,0,-42
10961,1,0,11,0,-11
10962,1,1,225,1237,1012
10963,1,1,565,2894,2329
10964,0,0,29,0,-29
10965,1,0,17,0,-17
10966,0,0,58,0,-58
10967,0,0,0,0,0
10968,1,0,26,0,-26
10969,1,0,92,0,-92
10970,1,0,18,0,-18
10971,1,0,182,0,-182
10972,0,0,14,0,-14
10973,1,1,1840,1293,-547
10974,1,1,158,2687,2529
10975,0,0,70,0,-70
10976,0,0,122,0,-122
10977,0,0,60,0,-60
10978,1,0,3,0,-3
10979,1,1,244,1368,1124
10980,0,0,2,0,-2
10981,1,1,587,1604,1017
10982,0,0,113,0,-113
10983,0,0,57,0,-57
10984,1,0,23,0,-23
10985,1,1,547,2292,1745
10986,1,0,130,0,-130
10987,0,0,32,0,-32
10988,1,0,0,0,0
10989,0,0,55,0,-55
10990,1,0,179,0,-179
10991,0,0,107,0,-107
10992,1,0,83,0,-83
10993,1,1,866,1474,608
10994,1,0,119,0,-119
10995,1,1,309,1226,917
10996,1,0,15,0,-15
10997,0,0,124,0,-124
10998,1,0,41,0,-41
10999,1,1,610,3218,2608
11000,1,1,179,1533,1354
11001,0,0,46,0,-46
11002,1,0,19,0,-19
11003,1,1,551,1237,686
11004,1,0,9,0,-9
11005,0,0,2,0,-2
11006,1,0,30,0,-30
11007,1,1,1004,1593,589
11008,1,0,4,0,-4
11009,0,0,53,0,-53
11010,0,0,56,0,-56
11011,0,0,60,0,-60
11012,1,0,12,0,-12
11013,1,0,11,0,-11
11014,1,0,68,0,-68
11015,1,0,8,0,-8
11016,1,0,95,0,-95
11017,0,0,48,0,-48
11018,1,1,260,2298,2038
11019,0,0,28,0,-28
11020,1,0,4,0,-4
11021,1,1,173,2603,2430
11022,1,0,35,0,-35
11023,0,0,40,0,-40
11024,1,1,707,1259,552
11025,1,0,0,0,0
11026,1,0,2,0,-2
11027,1,0,93,0,-93
11028,0,0,13,0,-13
11029,0,0,6,0,-6
11030,0,0,1,0,-1
11031,0,0,85,0,-85
11032,1,1,807,1761,954
11033,1,0,7,0,-7
11034,0,0,23,0,-23
11035,1,0,34,0,-34
11036,1,1,169,1325,1156
11037,1,0,228,0,-228
11038,1,1,117,1280,1163
11039,0,0,58,0,-58
11040,0,0,2,0,-2
11041,1,0,76,0,-76
11042,1,0,216,0,-216
11043,1,1,209,1351,1142
11044,1,0,74,0,-74
11045,1,1,2018,1407,-611
11046,1,0,173,0,-173
11047,1,0,121,0,-121
11048,0,0,25,0,-25
11049,0,0,40,0,-40
11050,0,0,56,0,-56
11051,1,0,23,0,-23
11052,0,0,10,0,-10
11053,1,1,513,1466,953
11054,1,1,364,1731,1367
11055,1,0,1,0,-1
11056,0,0,38,0,-38
11057,1,0,94,0,-94
11058,1,1,315,2209,1894
11059,0,0,35,0,-35
11060,0,0,20,0,-20
11061,1,1,217,1598,1381
11062,1,0,1,0,-1
11063,1,0,39,0,-39
11064,1,1,94,2534,2440
11065,0,0,78,0,-78
11066,0,0,8,0,-8
11067,1,0,44,0,-44
11068,0,0,57,0,-57
11069,1,0,49,0,-49
11070,1,1,535,1255,720
11071,0,0,248,0,-248
11072,0,0,137,0,-137
11073,1,1,806,1289,483
11074,1,1,117,1632,1515
11075,1,1,351,1932,1581
11076,0,0,26,0,-26
11077,0,0,16,0,-16
11078,0,0,55,0,-55
11079,1,0,27,0,-27
11080,1,1,657,1235,578
11081,0,0,66,0,-66
11082,1,0,8,0,-8
11083,0,0,17,0,-17
11084,0,0,195,0,-195
11085,0,0,52,0,-52
11086,0,0,13,0,-13
11087,0,0,96,0,-96
11088,1,0,51,0,-51
11089,0,0,25,0,-25
11090,1,1,320,1352,1032
11091,1,0,28,0,-28
11092,1,1,406,1352,946
11093,1,0,11,0,-11
11094,0,0,52,0,-52
11095,0,0,8,0,-8
11096,1,1,209,2437,2228
11097,1,0,58,0,-58
11098,1,1,544,1544,1000
11099,0,0,6,0,-6
11100,0,0,16,0,-16
11101,1,1,202,1872,1670
11102,0,0,253,0,-253
11103,0,0,116,0,-116
11104,1,0,87,0,-87
11105,0,0,20,0,-20
11106,1,1,526,1293,767
11107,0,0,18,0,-18
11108,1,0,100,0,-100
11109,0,0,114,0,-114
11110,1,1,143,2222,2079
11111,0,0,2,0,-2
11112,1,0,17,0,-17
11113,1,0,151,0,-151
11114,0,0,39,0,-39
11115,0,0,48,0,-48
11116,0,0,11,0,-11
11117,0,0,20,0,-20
11118,1,0,0,0,0
11119,1,1,1325,1480,155
11120,1,0,48,0,-48
11121,0,0,49,0,-49
11122,0,0,17,0,-17
11123,1,1,534,1960,1426
11124,1,1,586,1443,857
11125,1,0,10,0,-10
11126,1,0,185,0,-185
11127,0,0,19,0,-19
11128,1,0,6,0,-6
11129,0,0,1,0,-1
11130,1,1,333,1252,919
11131,1,0,6,0,-6
11132,0,0,38,0,-38
11133,0,0,53,0,-53
11134,0,0,74,0,-74
11135,1,1,270,1328,1058
11136,1,1,282,1659,1377
11137,1,1,261,1739,1478
11138,1,1,40,1219,1179
11139,1,0,239,0,-239
11140,1,0,244,0,-244
11141,0,0,1,0,-1
11142,0,0,48,0,-48
11143,1,0,77,0,-77
11144,1,0,148,0,-148
11145,0,0,11,0,-11
11146,1,1,69,2179,2110
11147,1,0,42,0,-42
11148,1,0,16,0,-16
11149,1,1,204,1205,1001
11150,1,0,38,0,-38
11151,0,0,49,0,-49
11152,0,0,41,0,-41
11153,1,0,47,0,-47
11154,0,0,21,0,-21
11155,1,1,273,1648,1375
11156,0,0,18,0,-18
11157,1,0,39,0,-39
11158,0,0,27,0,-27
11159,1,0,93,0,-93
11160,1,1,2068,1983,-85
11161,1,0,42,0,-42
11162,1,0,15,0,-15
11163,1,1,466,1205,739
11164,1,0,56,0,-56
11165,0,0,15,0,-15
11166,1,1,134,1432,1298
11167,0,0,74,0,-74
11168,1,0,57,0,-57
11169,1,1,138,2248,2110
11170,1,0,64,0,-64
11171,1,0,68,0,-68
11172,1,1,150,1707,1557
11173,1,0,45,0,-45
11174,1,1,317,1318,1001
11175,0,0,97,0,-97
11176,1,1,879,2705,1826
11177,1,0,107,0,-107
11178,0,0,4,0,-4
11179,1,0,6,0,-6
11180,0,0,23,0,-23
11181,1,1,497,1344,847
11182,0,0,63,0,-63
11183,1,0,49,0,-49
11184,1,0,94,0,-94
11185,1,0,172,0,-172
11186,1,1,46,1544,1498
11187,0,0,13,0,-13
11188,0,0,2,0,-2
11189,1,0,45,0,-45
11190,1,0,11,0,-11
11191,0,0,42,0,-42
11192,1,1,58,1290,1232
11193,0,0,74,0,-74
11194,1,0,43,0,-43
11195,1,0,14,0,-14
11196,0,0,96,0,-96
11197,1,0,110,0,-110
11198,0,0,101,0,-101
11199,0,0,27,0,-27
11200,1,1,411,1314,903
11201,0,0,65,0,-65
11202,1,0,32,0,-32
11203,1,1,312,1280,968
11204,1,0,48,0,-48
11205,1,1,262,1470,1208
11206,0,0,91,0,-91
11207,1,0,29,0,-29
11208,0,0,22,0,-22
11209,1,1,177,1291,1114
11210,1,0,2,0,-2
11211,0,0,27,0,-27
11212,0,0,36,0,-36
11213,1,1,606,1474,868
11214,1,0,40,0,-40
11215,0,0,26,0,-26
11216,1,0,58,0,-58
11217,0,0,68,0,-68
11218,1,1,31,1898,1867
11219,1,1,840,1315,475
11220,1,1,920,1521,601
11221,0,0,15,0,-15
11222,1,1,430,1839,1409
11223,0,0,44,0,-44
11224,1,0,8,0,-8
11225,1,0,28,0,-28
11226,1,1,603,1641,1038
11227,1,1,383,3041,2658
11228,0,0,61,0,-61
11229,0,0,7,0,-7
11230,0,0,33,0,-33
11231,0,0,15,0,-15
11232,1,0,27,0,-27
11233,0,0,12,0,-12
11234,1,1,770,1660,890
11235,1,0,69,0,-69
11236,1,0,76,0,-76
11237,1,1,1039,2271,1232
11238,1,1,1277,2108,831
11239,1,0,8,0,-8
11240,1,0,167,0,-167
11241,0,0,25,0,-25
11242,0,0,9,0,-9
11243,0,0,2,0,-2
11244,1,0,63,0,-63
11245,1,1,337,1952,1615
11246,0,0,29,0,-29
11247,1,1,1152,1521,369
11248,1,0,11,0,-11
11249,0,0,60,0,-60
11250,0,0,102,0,-102
11251,0,0,17,0,-17
11252,0,0,55,0,-55
11253,1,0,11,0,-11
11254,0,0,49,0,-49
11255,0,0,32,0,-32
11256,0,0,25,0,-25
11257,1,0,64,0,-64
11258,0,0,73,0,-73
11259,1,1,379,3805,3426
11260,0,0,7,0,-7
11261,1,1,360,1321,961
11262,0,0,18,0,-18
11263,0,0,95,0,-95
11264,0,0,71,0,-71
11265,0,0,8,0,-8
11266,0,0,101,0,-101
11267,0,0,6,0,-6
11268,0,0,33,0,-33
11269,1,0,5,0,-5
11270,1,1,1071,1246,175
11271,1,1,496,1605,1109
11272,0,0,24,0,-24
11273,1,1,798,1276,478
11274,1,0,5,0,-5
11275,0,0,115,0,-115
11276,1,0,39,0,-39
11277,0,0,13,0,-13
11278,0,0,23,0,-23
11279,1,1,668,1232,564
11280,0,0,10,0,-10
11281,1,1,385,1656,1271
11282,1,0,107,0,-107
11283,0,0,48,0,-48
11284,0,0,0,0,0
11285,1,0,200,0,-200
11286,0,0,49,0,-49
11287,0,0,60,0,-60
11288,1,0,67,0,-67
11289,1,1,55,1338,1283
11290,1,0,10,0,-10
11291,0,0,37,0,-37
11292,1,1,275,1339,1064
11293,0,0,8,0,-8
11294,1,0,55,0,-55
11295,0,0,14,0,-14
11296,0,0,76,0,-76
11297,1,1,114,1308,1194
11298,1,1,764,1399,635
11299,1,0,9,0,-9
11300,1,0,65,0,-65
11301,0,0,6,0,-6
11302,0,0,53,0,-53
11303,1,1,860,1486,626
11304,1,1,145,1448,1303
11305,0,0,9,0,-9
11306,1,1,515,1487,972
11307,0,0,12,0,-12
11308,1,1,267,2267,2000
11309,1,1,559,1204,645
11310,1,0,61,0,-61
11311,0,0,76,0,-76
11312,1,0,54,0,-54
11313,1,0,27,0,-27
11314,0,0,18,0,-18
11315,0,0,76,0,-76
11316,0,0,5,0,-5
11317,0,0,18,0,-18
11318,1,1,900,1339,439
11319,1,0,11,0,-11
11320,1,1,432,2658,2226
11321,1,1,791,1466,675
11322,1,0,1,0,-1
11323,0,0,42,0,-42
11324,0,0,18,0,-18
11325,0,0,32,0,-32
11326,1,1,1618,2099,481
11327,0,0,3,0,-3
11328,1,1,136,4081,3945
11329,1,1,97,1812,1715
11330,0,0,1,0,-1
11331,1,1,166,1246,1080
11332,1,0,15,0,-15
11333,1,1,149,1312,1163
11334,0,0,14,0,-14
11335,1,0,24,0,-24
11336,0,0,25,0,-25
11337,1,1,314,1335,1021
11338,0,0,120,0,-120
11339,0,0,32,0,-32
11340,1,1,1266,1896,630
11341,1,1,825,1203,378
11342,1,0,35,0,-35
11343,1,1,176,3543,3367
11344,0,0,2,0,-2
11345,1,0,24,0,-24
11346,1,1,205,1299,1094
11347,0,0,17,0,-17
11348,0,0,24,0,-24
11349,0,0,7,0,-7
11350,1,1,417,1794,1377
11351,1,1,1096,1735,639
11352,0,0,68,0,-68
11353,1,1,662,1645,983
11354,0,0,44,0,-44
11355,0,0,5,0,-5
11356,1,1,794,1310,516
11357,1,1,844,1976,1132
11358,1,1,174,1845,1671
11359,1,0,1,0,-1
11360,0,0,29,0,-29
11361,1,1,1229,1383,154
11362,1,0,97,0,-97
11363,0,0,26,0,-26
11364,0,0,14,0,-14
11365,0,0,42,0,-42
11366,0,0,86,0,-86
11367,1,1,1507,1274,-233
11368,0,0,19,0,-19
11369,0,0,8,0,-8
11370,1,0,17,0,-17
11371,1,1,290,1335,1045
11372,0,0,78,0,-78
11373,1,0,110,0,-110
11374,0,0,116,0,-116
11375,0,0,148,0,-148
11376,1,1,919,1395,476
11377,0,0,13,0,-13
11378,1,1,198,1240,1042
11379,0,0,6,0,-6
11380,0,0,0,0,0
11381,1,0,50,0,-50
11382,1,0,76,0,-76
