ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
14086,1,1,394,2954,2560
14087,1,0,54,0,-54
14088,0,0,28,0,-28
14089,0,0,62,0,-62
14090,0,0,49,0,-49
14091,0,0,27,0,-27
14092,1,0,7,0,-7
14093,1,0,141,0,-141
14094,0,0,10,0,-10
14095,0,0,79,0,-79
14096,0,0,6,0,-6
14097,1,1,537,1556,1019
14098,1,1,859,2227,1368
14099,1,1,144,1422,1278
14100,1,1,230,3241,3011
14101,1,1,173,1252,1079
14102,0,0,28,0,-28
14103,0,0,20,0,-20
14104,1,0,313,0,-313
14105,0,0,40,0,-40
14106,0,0,46,0,-46
14107,1,0,25,0,-25
14108,1,0,40,0,-40
14109,1,0,106,0,-106
14110,1,1,125,1728,1603
14111,0,0,11,0,-11
14112,0,0,20,0,-20
14113,1,1,167,1208,1041
14114,0,0,242,0,-242
14115,1,0,8,0,-8
14116,0,0,22,0,-22
14117,1,0,33,0,-33
14118,0,0,11,0,-11
14119,0,0,68,0,-68
14120,1,0,24,0,-24
14121,1,0,2,0,-2
14122,1,0,219,0,-219
14123,1,0,84,0,-84
14124,1,0,9,0,-9
14125,0,0,81,0,-81
14126,0,0,12,0,-12
14127,0,0,20,0,-20
14128,0,0,1,0,-1
14129,0,0,2,0,-2
14130,1,1,446,1939,1493
14131,0,0,8,0,-8
14132,0,0,121,0,-121
14133,0,0,59,0,-59
14134,0,0,33,0,-33
14135,0,0,147,0,-147
14136,0,0,18,0,-18
14137,1,0,16,0,-16
14138,1,1,395,2310,1915
14139,0,0,6,0,-6
14140,0,0,78,0,-78
14141,1,0,150,0,-150
14142,0,0,123,0,-123
14143,1,1,278,1289,1011
14144,0,0,92,0,-92
14145,1,1,256,1348,1092
14146,1,1,86,1514,1428
14147,0,0,38,0,-38
14148,0,0,6,0,-6
14149,0,0,72,0,-72
14150,1,1,1762,1271,-491
14151,1,1,694,1290,596
14152,0,0,73,0,-73
14153,1,0,134,0,-134
14154,1,0,59,0,-59
14155,0,0,12,0,-12
14156,0,0,23,0,-23
14157,1,1,336,1222,886
14158,1,1,190,2740,2550
14159,0,0,81,0,-81
14160,1,0,134,0,-134
14161,1,0,55,0,-55
14162,1,1,275,1387,1112
14163,0,0,27,0,-27
14164,1,1,790,2577,1787
14165,1,1,1327,1234,-93
14166,1,1,392,1379,987
14167,0,0,1,0,-1
14168,1,1,213,1214,1001
14169,1,0,10,0,-10
14170,1,1,192,1853,1661
14171,1,1,43,1604,1561
14172,0,0,26,0,-26
14173,1,0,12,0,-12
14174,0,0,53,0,-53
14175,0,0,2,0,-2
14176,0,0,20,0,-20
14177,0,0,29,0,-29
14178,1,0,46,0,-46
14179,0,0,22,0,-22
14180,1,1,92,1755,1663
14181,1,0,12,0,-12
14182,0,0,101,0,-101
14183,0,0,67,0,-67
14184,1,0,49,0,-49
14185,1,1,194,1209,1015
14186,0,0,24,0,-24
14187,0,0,25,0,-25
14188,1,0,38,0,-38
14189,0,0,4,0,-4
14190,1,1,295,1595,1300
14191,1,1,620,1548,928
14192,0,0,49,0,-49
14193,1,1,1162,1351,189
14194,1,0,38,0,-38
14195,0,0,97,0,-97
14196,1,0,41,0,-41
14197,1,1,432,1479,1047
14198,0,0,49,0,-49
14199,0,0,2,0,-2
14200,1,0,17,0,-17
14201,1,1,376,1511,1135
14202,0,0,42,0,-42
14203,1,0,41,0,-41
14204,1,0,22,0,-22
14205,1,0,58,0,-58
14206,0,0,47,0,-47
14207,1,0,3,0,-3
14208,0,0,12,0,-12
14209,1,0,16,0,-16
14210,1,1,158,2113,1955
14211,1,1,283,1205,922
14212,1,0,3,0,-3
14213,0,0,1,0,-1
14214,0,0,29,0,-29
14215,1,1,960,1250,290
14216,0,0,36,0,-36
14217,1,0,50,0,-50
14218,1,1,16,1420,1404
14219,0,0,42,0,-42
14220,1,1,1104,1776,672
14221,0,0,2,0,-2
14222,1,0,9,0,-9
14223,1,1,479,1340,861
14224,0,0,54,0,-54
14225,1,1,513,1478,965
14226,1,1,284,1922,1638
14227,1,0,114,0,-114
14228,1,0,53,0,-53
14229,1,0,75,0,-75
14230,0,0,68,0,-68
14231,0,0,4,0,-4
14232,1,1,1391,2162,771
14233,0,0,25,0,-25
14234,1,0,58,0,-58
14235,0,0,20,0,-20
14236,1,0,19,0,-19
14237,0,0,13,0,-13
14238,1,1,132,1246,1114
14239,1,0,5,0,-5
14240,0,0,90,0,-90
14241,1,0,3,0,-3
14242,1,0,39,0,-39
14243,0,0,74,0,-74
14244,1,1,243,1242,999
14245,1,0,83,0,-83
14246,0,0,14,0,-14
14247,1,0,61,0,-61
14248,0,0,52,0,-52
14249,1,0,40,0,-40
14250,1,0,8,0,-8
14251,1,0,2,0,-2
14252,1,1,881,1274,393
14253,1,0,41,0,-41
14254,1,0,3,0,-3
14255,0,0,73,0,-73
14256,1,1,222,1423,1201
14257,0,0,26,0,-26
14258,1,1,134,2075,1941
14259,0,0,3,0,-3
14260,0,0,22,0,-22
14261,0,0,31,0,-31
14262,1,0,13,0,-13
14263,0,0,50,0,-50
14264,0,0,53,0,-53
14265,1,0,25,0,-25
14266,0,0,71,0,-71
14267,1,0,20,0,-20
14268,0,0,73,0,-73
14269,1,0,45,0,-45
14270,1,0,46,0,-46
14271,1,1,1072,1494,422
14272,1,0,256,0,-256
14273,0,0,18,0,-18
14274,1,1,263,1359,1096
14275,1,0,0,0,0
14276,0,0,59,0,-59
14277,0,0,69,0,-69
14278,1,0,46,0,-46
14279,1,0,160,0,-160
14280,0,0,21,0,-21
14281,1,1,163,1637,1474
14282,1,1,1115,1233,118
14283,1,1,160,1486,1326
14284,1,1,436,1202,766
14285,1,1,1263,1247,-16
14286,1,0,72,0,-72
14287,0,0,27,0,-27
14288,1,0,115,0,-115
14289,1,0,34,0,-34
14290,0,0,7,0,-7
14291,0,0,109,0,-109
14292,0,0,66,0,-66
14293,1,0,11,0,-11
14294,0,0,0,0,0
14295,1,0,31,0,-31
14296,1,0,129,0,-129
14297,1,1,253,1385,1132
14298,1,0,77,0,-77
14299,1,0,79,0,-79
14300,1,1,418,1419,1001
14301,0,0,50,0,-50
14302,0,0,21,0,-21
14303,1,1,1446,1703,257
14304,1,0,47,0,-47
14305,0,0,25,0,-25
14306,1,0,75,0,-75
14307,0,0,20,0,-20
14308,1,1,642,1361,719
14309,1,0,194,0,-194
14310,0,0,15,0,-15
14311,1,1,258,2031,1773
14312,1,1,210,1520,1310
14313,0,0,134,0,-134
14314,1,1,839,1380,541
14315,1,1,351,1915,1564
14316,0,0,12,0,-12
14317,0,0,20,0,-20
14318,1,1,656,1649,993
14319,0,0,50,0,-50
14320,1,1,628,1437,809
14321,1,0,97,0,-97
14322,1,1,567,1354,787
14323,1,1,564,1263,699
14324,1,1,508,1968,1460
14325,1,0,181,0,-181
14326,1,1,67,1711,1644
14327,1,1,2255,1775,-480
14328,1,0,38,0,-38
14329,1,1,577,1212,635
14330,0,0,78,0,-78
14331,1,1,152,1335,1183
14332,0,0,74,0,-74
14333,1,1,263,1397,1134
14334,1,0,186,0,-186
14335,0,0,27,0,-27
14336,1,1,218,1342,1124
14337,1,1,338,1422,1084
14338,1,0,0,0,0
14339,0,0,25,0,-25
14340,1,1,164,1399,1235
14341,1,1,162,1950,1788
14342,0,0,98,0,-98
14343,0,0,3,0,-3
14344,0,0,60,0,-60
14345,1,1,744,1240,496
14346,1,0,57,0,-57
14347,0,0,4,0,-4
14348,0,0,11,0,-11
14349,1,1,81,1219,1138
14350,0,0,22,0,-22
14351,1,0,9,0,-9
14352,1,1,787,1702,915
14353,1,1,96,1418,1322
14354,0,0,16,0,-16
14355,1,1,1961,1800,-161
14356,0,0,24,0,-24
14357,0,0,26,0,-26
14358,1,0,64,0,-64
14359,0,0,17,0,-17
14360,1,0,103,0,-103
14361,0,0,117,0,-117
14362,1,0,4,0,-4
14363,0,0,28,0,-28
14364,1,1,12,1486,1474
14365,0,0,23,0,-23
14366,1,0,26,0,-26
14367,1,1,398,1331,933
14368,0,0,13,0,-13
14369,1,0,42,0,-42
14370,1,1,116,1842,1726
14371,1,1,87,3610,3523
14372,1,0,11,0,-11
14373,0,0,23,0,-23
14374,1,0,40,0,-40
14375,1,0,117,0,-117
14376,1,1,29,1358,1329
14377,1,1,404,1462,1058
14378,1,0,90,0,-90
14379,1,0,73,0,-73
14380,0,0,93,0,-93
14381,1,1,1070,1296,226
14382,1,1,413,1278,865
14383,0,0,22,0,-22
14384,1,1,515,1546,1031
14385,0,0,69,0,-69
14386,1,0,115,0,-115
14387,0,0,3,0,-3
14388,0,0,0,0,0
14389,0,0,0,0,0
14390,1,1,50,1322,1272
14391,1,0,67,0,-67
14392,1,1,1482,1452,-30
14393,0,0,44,0,-44
14394,1,1,1997,1306,-691
14395,0,0,52,0,-52
14396,0,0,12,0,-12
14397,1,0,24,0,-24
14398,1,1,792,1449,657
14399,1,1,13,1447,1434
14400,1,0,145,0,-145
14401,1,1,1396,1200,-196
14402,0,0,100,0,-100
14403,0,0,145,0,-145
14404,0,0,171,0,-171
14405,1,0,125,0,-125
14406,0,0,78,0,-78
14407,1,1,106,1226,1120
14408,0,0,7,0,-7
14409,0,0,36,0,-36
14410,1,1,783,1435,652
14411,0,0,124,0,-124
14412,0,0,1,0,-1
14413,0,0,81,0,-81
14414,1,0,18,0,-18
14415,0,0,6,0,-6
14416,1,0,16,0,-16
14417,1,1,1084,1275,191
14418,0,0,119,0,-119
14419,1,1,1098,1343,245
14420,1,0,62,0,-62
14421,1,0,63,0,-63
14422,1,0,59,0,-59
14423,1,0,102,0,-102
14424,1,0,38,0,-38
14425,0,0,1,0,-1
14426,0,0,70,0,-70
14427,0,0,18,0,-18
14428,1,0,14,0,-14
14429,0,0,41,0,-41
14430,1,1,976,1763,787
14431,1,0,192,0,-192
14432,0,0,41,0,-41
14433,0,0,24,0,-24
14434,1,1,1088,1253,165
14435,1,1,413,1314,901
14436,1,1,273,1292,1019
14437,1,1,78,1963,1885
14438,1,1,539,1277,738
14439,1,0,13,0,-13
14440,1,0,55,0,-55
14441,1,0,35,0,-35
14442,1,1,748,1285,537
14443,0,0,25,0,-25
14444,0,0,49,0,-49
14445,1,1,153,1384,1231
14446,1,1,659,1428,769
14447,0,0,10,0,-10
14448,1,0,0,0,0
14449,0,0,26,0,-26
14450,1,0,109,0,-109
14451,1,1,1328,1460,132
14452,0,0,101,0,-101
14453,0,0,37,0,-37
14454,0,0,17,0,-17
14455,1,1,503,1401,898
14456,0,0,23,0,-23
14457,1,0,51,0,-51
14458,0,0,3,0,-3
14459,1,1,370,1605,1235
14460,0,0,6,0,-6
14461,1,1,118,1228,1110
14462,1,1,1117,1522,405
14463,1,1,198,1476,1278
14464,0,0,57,0,-57
14465,1,1,1176,1398,222
14466,1,0,17,0,-17
14467,1,0,27,0,-27
14468,1,1,760,1243,483
14469,0,0,5,0,-5
14470,1,1,2736,1429,-1307
14471,1,1,1183,2009,826
14472,1,1,210,2955,2745
14473,1,0,19,0,-19
14474,1,0,31,0,-31
14475,1,0,39,0,-39
14476,1,0,67,0,-67
14477,1,0,67,0,-67
14478,0,0,75,0,-75
14479,0,0,34,0,-34
14480,1,1,1146,1507,361
14481,0,0,20,0,-20
14482,0,0,2,0,-2
14483,1,0,59,0,-59
14484,0,0,47,0,-47
14485,1,0,91,0,-91
14486,1,1,761,1223,462
14487,0,0,173,0,-173
14488,0,0,61,0,-61
14489,1,1,547,1829,1282
14490,0,0,54,0,-54
14491,0,0,56,0,-56
14492,1,1,994,1243,249
14493,1,1,427,1655,1228
14494,0,0,15,0,-15
14495,1,1,255,1513,1258
14496,0,0,33,0,-33
14497,1,1,480,4368,3888
14498,1,1,86,1579,1493
14499,1,0,1,0,-1
14500,0,0,45,0,-45
14501,0,0,58,0,-58
14502,1,0,12,0,-12
14503,1,1,845,1250,405
14504,1,0,64,0,-64
14505,1,1,380,1271,891
14506,1,0,43,0,-43
14507,1,1,326,1484,1158
14508,1,1,885,1566,681
14509,1,1,1312,3317,2005
14510,1,0,65,0,-65
14511,1,1,227,1686,1459
14512,0,0,2,0,-2
14513,1,1,277,1363,1086
14514,1,1,626,1412,786
14515,1,1,285,1747,1462
14516,0,0,64,0,-64
14517,0,0,80,0,-80
14518,1,0,70,0,-70
14519,0,0,139,0,-139
14520,1,0,5,0,-5
14521,1,0,17,0,-17
14522,1,0,51,0,-51
14523,1,1,302,2178,1876
14524,1,1,2234,1491,-743
14525,1,0,106,0,-106
14526,0,0,26,0,-26
14527,0,0,143,0,-143
14528,1,1,1786,1242,-544
14529,1,1,858,1963,1105
14530,0,0,200,0,-200
14531,0,0,36,0,-36
14532,1,0,48,0,-48
14533,0,0,44,0,-44
14534,1,1,161,2475,2314
14535,1,1,118,1348,1230
14536,0,0,39,0,-39
14537,0,0,1,0,-1
14538,1,0,3,0,-3
14539,0,0,39,0,-39
14540,1,1,654,1230,576
14541,1,1,979,2349,1370
14542,1,0,70,0,-70
14543,0,0,4,0,-4
14544,1,0,49,0,-49
14545,0,0,49,0,-49
14546,1,0,40,0,-40
14547,1,0,95,0,-95
14548,1,1,559,2179,1620
14549,1,0,38,0,-38
14550,0,0,15,0,-15
14551,1,0,14,0,-14
14552,1,1,201,1399,1198
14553,0,0,68,0,-68
14554,1,1,86,1558,1472
14555,1,0,53,0,-53
14556,1,0,7,0,-7
14557,0,0,16,0,-16
14558,1,1,456,1282,826
14559,1,0,69,0,-69
14560,1,0,175,0,-175
14561,1,1,536,1383,847
14562,1,0,34,0,-34
14563,0,0,91,0,-91
14564,1,0,292,0,-292
14565,0,0,9,0,-9
14566,0,0,18,0,-18
14567,1,1,290,1238,948
14568,1,0,71,0,-71
14569,0,0,119,0,-119
14570,1,1,1888,1249,-639
14571,0,0,44,0,-44
14572,1,0,29,0,-29
14573,0,0,73,0,-73
14574,1,1,717,1711,994
14575,0,0,13,0,-13
14576,1,0,0,0,0
14577,1,1,77,1270,1193
14578,1,1,1796,1317,-479
14579,0,0,119,0,-119
14580,0,0,12,0,-12
14581,0,0,26,0,-26
14582,0,0,50,0,-50
14583,1,0,72,0,-72
14584,1,0,20,0,-20
14585,1,1,182,1557,1375
14586,1,1,445,1561,1116
14587,0,0,18,0,-18
14588,0,0,50,0,-50
14589,0,0,94,0,-94
14590,1,1,882,1207,325
14591,0,0,2,0,-2
14592,1,1,450,2166,1716
14593,1,1,502,3137,2635
14594,1,1,161,1575,1414
14595,1,0,1,0,-1
14596,0,0,8,0,-8
14597,0,0,62,0,-62
14598,1,0,85,0,-85
14599,1,1,203,1363,1160
14600,1,0,114,0,-114
14601,1,1,1492,1232,-260
14602,1,0,5,0,-5
14603,0,0,37,0,-37
14604,1,1,364,1626,1262
14605,0,0,198,0,-198
14606,0,0,9,0,-9
14607,0,0,11,0,-11
14608,0,0,21,0,-21
14609,0,0,87,0,-87
14610,1,0,113,0,-113
14611,1,1,1911,1445,-466
14612,1,1,765,1701,936
14613,1,0,217,0,-217
14614,1,0,17,0,-17
14615,1,1,922,1279,357
14616,0,0,106,0,-106
14617,1,0,10,0,-10
14618,1,1,571,1697,1126
14619,1,0,171,0,-171
14620,1,1,511,2134,1623
14621,1,1,194,1269,1075
14622,0,0,17,0,-17
14623,0,0,86,0,-86
14624,1,0,178,0,-178
14625,1,0,20,0,-20
14626,1,0,298,0,-298
14627,1,0,30,0,-30
14628,1,0,4,0,-4
14629,1,1,249,2188,1939
14630,0,0,29,0,-29
14631,1,0,23,0,-23
14632,1,1,404,1677,1273
14633,1,1,791,1697,906
14634,1,1,329,1231,902
14635,1,0,29,0,-29
14636,1,0,74,0,-74
14637,0,0,173,0,-173
14638,0,0,94,0,-94
14639,1,0,54,0,-54
14640,1,0,5,0,-5
14641,1,0,43,0,-43
14642,0,0,3,0,-3
14643,1,1,823,1719,896
14644,0,0,18,0,-18
14645,0,0,80,0,-80
14646,1,1,1021,1351,330
14647,0,0,39,0,-39
14648,1,0,5,0,-5
14649,1,1,41,2027,1986
14650,1,0,91,0,-91
14651,0,0,8,0,-8
14652,0,0,67,0,-67
14653,1,0,5,0,-5
14654,1,1,71,1432,1361
14655,0,0,11,0,-11
14656,1,1,550,1606,1056
14657,1,0,27,0,-27
14658,0,0,19,0,-19
14659,0,0,8,0,-8
14660,1,0,35,0,-35
14661,0,0,187,0,-187
14662,1,1,1121,1207,86
14663,1,1,189,2072,1883
14664,1,0,30,0,-30
14665,1,0,106,0,-106
14666,0,0,1,0,-1
14667,0,0,159,0,-159
14668,1,0,97,0,-97
14669,1,0,47,0,-47
14670,0,0,18,0,-18
14671,0,0,64,0,-64
14672,0,0,14,0,-14
14673,1,1,776,1301,525
14674,0,0,91,0,-91
14675,0,0,41,0,-41
14676,1,1,98,1268,1170
14677,0,0,7,0,-7
14678,0,0,32,0,-32
14679,1,1,486,1591,1105
14680,1,1,555,1731,1176
14681,1,1,84,1714,1630
14682,0,0,15,0,-15
14683,1,0,9,0,-9
14684,0,0,150,0,-150
14685,1,0,4,0,-4
14686,0,0,83,0,-83
14687,0,0,18,0,-18
14688,1,1,904,1202,298
14689,0,0,163,0,-163
14690,1,1,1418,1581,163
14691,1,0,4,0,-4
14692,0,0,116,0,-116
14693,1,1,311,1554,1243
14694,1,1,967,1525,558
14695,1,1,516,1585,1069
14696,1,1,623,2012,1389
14697,0,0,58,0,-58
14698,0,0,10,0,-10
14699,1,0,243,0,-243
14700,1,1,177,1315,1138
14701,1,1,2116,1359,-757
14702,0,0,12,0,-12
14703,0,0,36,0,-36
14704,1,1,264,1294,1030
14705,0,0,48,0,-48
14706,0,0,245,0,-245
14707,0,0,42,0,-42
14708,1,0,81,0,-81
14709,1,1,393,1929,1536
14710,1,0,51,0,-51
14711,1,1,323,1227,904
14712,0,0,0,0,0
14713,1,0,38,0,-38
14714,1,1,771,1232,461
14715,1,1,412,1215,803
14716,0,0,65,0,-65
14717,1,1,334,1422,1088
14718,0,0,63,0,-63
14719,1,1,267,1718,1451
14720,1,1,624,1756,1132
14721,1,0,68,0,-68
14722,1,0,25,0,-25
14723,0,0,6,0,-6
14724,0,0,9,0,-9
14725,0,0,35,0,-35
14726,0,0,33,0,-33
14727,1,1,127,1245,1118
14728,1,0,68,0,-68
14729,1,0,2,0,-2
14730,0,0,27,0,-27
14731,1,0,9,0,-9
14732,0,0,11,0,-11
14733,0,0,29,0,-29
14734,0,0,1,0,-1
14735,0,0,11,0,-11
14736,0,0,20,0,-20
14737,0,0,19,0,-19
14738,1,1,144,1316,1172
14739,1,1,598,2480,1882
14740,1,0,77,0,-77
14741,1,0,65,0,-65
14742,1,0,32,0,-32
14743,1,1,833,1386,553
14744,0,0,5,0,-5
14745,0,0,117,0,-117
14746,1,0,125,0,-125
14747,0,0,15,0,-15
14748,0,0,27,0,-27
14749,0,0,26,0,-26
14750,1,1,48,1279,1231
14751,1,1,659,1407,748
14752,1,0,6,0,-6
14753,0,0,121,0,-121
14754,1,1,87,1235,1148
14755,0,0,2,0,-2
14756,1,1,465,1418,953
14757,0,0,18,0,-18
14758,1,1,199,1545,1346
14759,0,0,35,0,-35
14760,1,0,114,0,-114
14761,1,0,4,0,-4
14762,0,0,0,0,0
14763,1,0,23,0,-23
14764,1,1,186,1462,1276
14765,1,0,98,0,-98
14766,1,0,88,0,-88
14767,1,1,307,1600,1293
14768,1,1,663,1768,1105
14769,1,1,425,1210,785
14770,0,0,31,0,-31
14771,1,0,11,0,-11
14772,0,0,46,0,-46
14773,0,0,176,0,-176
14774,1,0,47,0,-47
14775,1,1,209,1237,1028
14776,1,1,196,1479,1283
14777,1,1,439,1632,1193
14778,1,0,28,0,-28
14779,0,0,8,0,-8
14780,0,0,29,0,-29
14781,1,0,10,0,-10
14782,1,0,12,0,-12
14783,1,0,22,0,-22
14784,1,0,35,0,-35
14785,1,1,481,1293,812
14786,1,0,16,0,-16
14787,1,0,22,0,-22
14788,0,0,28,0,-28
14789,1,0,43,0,-43
14790,1,1,742,2076,1334
14791,0,0,16,0,-16
14792,0,0,21,0,-21
14793,1,1,92,1590,1498
14794,1,0,145,0,-145
14795,0,0,225,0,-225
14796,0,0,31,0,-31
14797,1,0,61,0,-61
14798,1,0,46,0,-46
14799,1,0,0,0,0
14800,0,0,42,0,-42
14801,0,0,75,0,-75
14802,0,0,24,0,-24
14803,0,0,25,0,-25
14804,1,0,20,0,-20
14805,1,0,122,0,-122
14806,0,0,28,0,-28
14807,1,1,942,2030,1088
14808,0,0,46,0,-46
14809,0,0,0,0,0
14810,1,1,179,1694,1515
14811,1,0,41,0,-41
14812,1,0,23,0,-23
14813,0,0,62,0,-62
14814,0,0,11,0,-11
14815,0,0,18,0,-18
14816,1,0,27,0,-27
14817,1,1,1222,2242,1020
14818,0,0,34,0,-34
14819,0,0,22,0,-22
14820,1,0,103,0,-103
14821,1,0,3,0,-3
14822,1,1,276,1256,980
14823,0,0,65,0,-65
14824,1,1,133,1479,1346
14825,1,1,384,2869,2485
14826,0,0,37,0,-37
14827,0,0,120,0,-120
14828,1,1,259,2052,1793
14829,0,0,97,0,-97
14830,1,0,43,0,-43
14831,1,0,218,0,-218
14832,1,0,22,0,-22
14833,0,0,95,0,-95
14834,1,0,32,0,-32
14835,0,0,30,0,-30
14836,1,1,158,1206,1048
14837,1,1,1609,3076,1467
14838,1,1,985,1307,322
14839,1,1,175,1231,1056
14840,0,0,19,0,-19
14841,0,0,28,0,-28
14842,1,0,44,0,-44
14843,1,1,349,1388,1039
14844,1,0,49,0,-49
14845,0,0,12,0,-12
14846,1,1,312,1517,1205
14847,1,1,135,1368,1233
14848,0,0,127,0,-127
14849,1,1,673,1443,770
14850,0,0,26,0,-26
14851,1,0,28,0,-28
14852,1,0,47,0,-47
14853,0,0,95,0,-95
14854,1,1,122,1834,1712
14855,1,0,58,0,-58
14856,0,0,28,0,-28
14857,0,0,18,0,-18
14858,0,0,25,0,-25
14859,1,1,84,1269,1185
14860,0,0,17,0,-17
14861,1,0,4,0,-4
14862,1,1,346,1974,1628
14863,1,1,1474,1561,87
14864,0,0,123,0,-123
14865,0,0,33,0,-33
14866,0,0,75,0,-75
14867,1,0,139,0,-139
14868,0,0,5,0,-5
14869,0,0,121,0,-121
14870,0,0,167,0,-167
14871,1,1,999,1396,397
14872,0,0,23,0,-23
14873,1,1,216,1275,1059
14874,1,1,916,1379,463
14875,1,1,417,1910,1493
14876,1,0,28,0,-28
14877,0,0,5,0,-5
14878,0,0,61,0,-61
14879,0,0,31,0,-31
14880,0,0,24,0,-24
14881,1,1,454,1237,783
14882,1,0,1,0,-1
14883,1,0,69,0,-69
14884,0,0,20,0,-20
14885,0,0,91,0,-91
14886,1,0,31,0,-31
14887,1,1,329,1596,1267
14888,1,1,1389,1510,121
14889,0,0,2,0,-2
14890,1,0,14,0,-14
14891,1,0,17,0,-17
14892,0,0,4,0,-4
14893,0,0,64,0,-64
14894,1,0,111,0,-111
14895,0,0,105,0,-105
14896,1,0,49,0,-49
14897,1,0,6,0,-6
14898,1,0,87,0,-87
14899,1,0,202,0,-202
14900,0,0,224,0,-224
14901,1,1,406,1696,1290
14902,1,1,90,1423,1333
14903,1,0,10,0,-10
14904,1,1,560,1644,1084
14905,0,0,116,0,-116
14906,0,0,11,0,-11
14907,1,0,35,0,-35
14908,1,0,14,0,-14
14909,1,0,77,0,-77
14910,0,0,118,0,-118
14911,0,0,22,0,-22
14912,0,0,6,0,-6
14913,0,0,66,0,-66
14914,1,0,109,0,-109
14915,1,0,47,0,-47
14916,1,1,362,1306,944
14917,0,0,72,0,-72
14918,0,0,20,0,-20
14919,1,1,119,1430,1311
14920,0,0,69,0,-69
14921,1,1,716,1269,553
14922,0,0,101,0,-101
14923,0,0,34,0,-34
14924,0,0,13,0,-13
14925,1,1,618,1309,691
14926,1,1,151,1392,1241
14927,1,1,1307,3893,2586
14928,1,0,97,0,-97
14929,0,0,67,0,-67
14930,1,0,2,0,-2
14931,1,0,0,0,0
14932,1,1,1174,1752,578
14933,0,0,20,0,-20
14934,1,1,407,1628,1221
14935,1,0,101,0,-101
14936,1,1,135,1524,1389
14937,1,1,82,1206,1124
14938,1,0,9,0,-9
14939,1,1,155,2353,2198
14940,1,0,25,0,-25
14941,1,0,246,0,-246
14942,1,1,1493,1872,379
14943,1,0,8,0,-8
14944,0,0,3,0,-3
14945,1,1,623,1703,1080
14946,1,0,11,0,-11
14947,1,1,273,1228,955
14948,1,1,152,1826,1674
14949,0,0,25,0,-25
14950,1,1,147,1746,1599
14951,1,1,415,3633,3218
14952,0,0,62,0,-62
14953,1,1,429,2319,1890
14954,0,0,98,0,-98
14955,0,0,27,0,-27
14956,0,0,73,0,-73
14957,0,0,138,0,-138
14958,1,0,29,0,-29
14959,1,0,42,0,-42
14960,0,0,24,0,-24
14961,0,0,42,0,-42
14962,1,0,45,0,-45
14963,0,0,43,0,-43
14964,1,0,4,0,-4
14965,0,0,55,0,-55
14966,1,1,56,1394,1338
14967,0,0,29,0,-29
14968,0,0,3,0,-3
14969,1,1,1502,1211,-291
14970,1,0,163,0,-163
14971,0,0,6,0,-6
14972,1,0,141,0,-141
14973,1,0,11,0,-11
14974,1,1,367,1315,948
14975,1,1,804,2036,1232
14976,1,1,678,1545,867
14977,1,0,58,0,-58
14978,1,1,547,1360,813
14979,1,1,1077,1327,250
14980,1,0,26,0,-26
14981,1,1,230,2029,1799
14982,1,1,577,1808,1231
14983,0,0,240,0,-240
14984,1,1,248,1244,996
14985,1,0,22,0,-22
14986,1,0,77,0,-77
14987,0,0,27,0,-27
14988,0,0,3,0,-3
14989,1,0,81,0,-81
14990,1,1,473,1205,732
14991,1,1,623,1561,938
14992,0,0,101,0,-101
14993,0,0,1,0,-1
14994,1,0,39,0,-39
14995,0,0,53,0,-53
14996,1,0,30,0,-30
14997,1,0,33,0,-33
14998,0,0,1,0,-1
14999,1,1,59,1280,1221
15000,0,0,16,0,-16
15001,1,1,2187,1550,-637
15002,0,0,2,0,-2
15003,0,0,115,0,-115
15004,1,1,321,1404,1083
15005,0,0,1,0,-1
15006,1,0,17,0,-17
15007,0,0,173,0,-173
15008,1,1,289,1814,1525
15009,0,0,54,0,-54
15010,1,0,119,0,-119
15011,1,0,42,0,-42
15012,0,0,27,0,-27
15013,0,0,25,0,-25
15014,1,1,1113,1351,238
15015,1,0,39,0,-39
15016,0,0,42,0,-42
15017,1,0,47,0,-47
15018,1,0,80,0,-80
15019,1,0,6,0,-6
15020,1,1,501,1208,707
15021,0,0,136,0,-136
15022,1,0,137,0,-137
15023,1,0,42,0,-42
15024,1,1,86,1234,1148
15025,1,0,64,0,-64
15026,0,0,39,0,-39
15027,1,0,2,0,-2
15028,0,0,82,0,-82
15029,0,0,9,0,-9
15030,0,0,10,0,-10
15031,0,0,31,0,-31
15032,1,1,177,2067,1890
15033,1,1,366,1400,1034
15034,0,0,25,0,-25
15035,0,0,2,0,-2
15036,0,0,56,0,-56
15037,0,0,7,0,-7
15038,0,0,3,0,-3
15039,0,0,273,0,-273
15040,1,1,638,1310,672
15041,1,1,256,1257,1001
15042,0,0,49,0,-49
15043,0,0,23,0,-23
15044,1,1,904,1242,338
15045,1,1,723,1347,624
15046,1,1,446,1646,1200
15047,0,0,3,0,-3
15048,1,0,0,0,0
15049,1,0,56,0,-56
15050,0,0,32,0,-32
15051,1,1,645,1848,1203
15052,0,0,106,0,-106
15053,1,1,688,1395,707
15054,1,0,116,0,-116
15055,1,0,31,0,-31
15056,1,0,15,0,-15
15057,0,0,139,0,-139
15058,1,0,24,0,-24
15059,1,1,676,1304,628
15060,1,1,644,1649,1005
15061,0,0,57,0,-57
15062,0,0,24,0,-24
15063,0,0,66,0,-66
15064,0,0,109,0,-109
15065,1,0,36,0,-36
15066,0,0,3,0,-3
